Course_ID,Course_Name,Course_Type,Delivery_Mode,Class_Size,Difficulty_Rating,Instructor_ID,Instructor_Tenure,Instructor_Field,Student_ID,Year,Enrollment_Status,Overall_GPA,Grade_in_Course,Feedback_Text,Date_Submitted,Numeric_Rating_Instructor,Numeric_Rating_Course,Overall_Satisfaction,Cleaned_Feedback,Tokens,Tokens_NoStop,Lemmas,VADER_Scores,neg,neu,pos,compound,Sentiment_Label
CSE349,Synergistic 5thgeneration neural-net,Seminar,In-Person,30.0,5.0,I5174,Yes,History,S89884,Senior,Part-time,2.19,F,"The professor was great, but the content was hard to follow. Too theoretical.",2024-12-07,5.0,4.0,3.0,the professor was great but the content was hard to follow too theoretical,"['the', 'professor', 'was', 'great', 'but', 'the', 'content', 'was', 'hard', 'to', 'follow', 'too', 'theoretical']","['professor', 'great', 'content', 'hard', 'follow', 'theoretical']","['professor', 'great', 'content', 'hard', 'follow', 'theoretical']","{'neg': 0.106, 'neu': 0.726, 'pos': 0.168, 'compound': 0.2382}",0.106,0.726,0.168,0.2382,Positive
CSE197,Synchronized full-range extranet,Lab,In-Person,63.0,1.0,I9091,Yes,History,S89554,Sophomore,Part-time,2.08,D,The course was disorganized and the professor was unhelpful. Challenging but fair.,2024-09-24,1.0,5.0,5.0,the course was disorganized and the professor was unhelpful challenging but fair,"['the', 'course', 'was', 'disorganized', 'and', 'the', 'professor', 'was', 'unhelpful', 'challenging', 'but', 'fair']","['course', 'disorganized', 'professor', 'unhelpful', 'challenging', 'fair']","['course', 'disorganized', 'professor', 'unhelpful', 'challenge', 'fair']","{'neg': 0.108, 'neu': 0.606, 'pos': 0.286, 'compound': 0.3919}",0.108,0.606,0.286,0.3919,Positive
CSE271,Fundamental bi-directional toolset,Lab,Online,49.0,5.0,I8896,No,Biology,S78467,Sophomore,Full-time,3.46,C,"Assignments were helpful, though sometimes poorly timed. Overall, decent.",2024-11-28,4.0,3.0,3.0,assignments were helpful though sometimes poorly timed overall decent,"['assignments', 'were', 'helpful', 'though', 'sometimes', 'poorly', 'timed', 'overall', 'decent']","['assignments', 'helpful', 'poorly', 'timed', 'overall', 'decent']","['assignment', 'helpful', 'poorly', 'time', 'overall', 'decent']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.0,0.741,0.259,0.4215,Positive
CSE460,Polarized contextually-based infrastructure,Seminar,Hybrid,38.0,4.0,I4048,No,Mathematics,S78356,Senior,Part-time,2.21,C,"The course content was fair, but nothing stood out. Satisfactory.",2024-10-01,3.0,1.0,5.0,the course content was fair but nothing stood out satisfactory,"['the', 'course', 'content', 'was', 'fair', 'but', 'nothing', 'stood', 'out', 'satisfactory']","['course', 'content', 'fair', 'stood', 'satisfactory']","['course', 'content', 'fair', 'stand', 'satisfactory']","{'neg': 0.216, 'neu': 0.65, 'pos': 0.134, 'compound': -0.2535}",0.216,0.65,0.134,-0.2535,Negative
CSE248,Synergistic reciprocal open architecture,Seminar,Online,57.0,5.0,I8305,No,Psychology,S88345,Senior,Part-time,2.81,D,"Great experience! I learned a lot and felt supported. Overall, decent.",2025-02-12,1.0,3.0,2.0,great experience i learned a lot and felt supported overall decent,"['great', 'experience', 'i', 'learned', 'a', 'lot', 'and', 'felt', 'supported', 'overall', 'decent']","['great', 'experience', 'learned', 'lot', 'felt', 'supported', 'overall', 'decent']","['great', 'experience', 'learn', 'lot', 'felt', 'support', 'overall', 'decent']","{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.7712}",0.0,0.511,0.489,0.7712,Positive
CSE222,Networked fault-tolerant instruction set,Seminar,In-Person,100.0,3.0,I6050,Yes,Computer Science,S93572,Freshman,Part-time,2.83,C,"The professor was great, but the content was hard to follow.",2024-12-26,1.0,2.0,2.0,the professor was great but the content was hard to follow,"['the', 'professor', 'was', 'great', 'but', 'the', 'content', 'was', 'hard', 'to', 'follow']","['professor', 'great', 'content', 'hard', 'follow']","['professor', 'great', 'content', 'hard', 'follow']","{'neg': 0.122, 'neu': 0.684, 'pos': 0.194, 'compound': 0.2382}",0.122,0.684,0.194,0.2382,Positive
CSE412,Progressive stable matrices,Lab,Hybrid,78.0,5.0,I8720,No,Biology,S81840,Sophomore,Part-time,3.73,A,"The class was okay. Some parts weer good, others not so much.",2024-12-15,2.0,3.0,4.0,the class was okay some parts weer good others not so much,"['the', 'class', 'was', 'okay', 'some', 'parts', 'weer', 'good', 'others', 'not', 'so', 'much']","['class', 'okay', 'parts', 'weer', 'good']","['class', 'okay', 'part', 'weer', 'good']","{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.5859}",0.0,0.676,0.324,0.5859,Positive
CSE178,Team-oriented global parallelism,Lecture,In-Person,49.0,2.0,I9486,Yes,History,S30232,Senior,Full-time,3.99,C,Very interactive and inclusive class environment.,2024-11-27,2.0,2.0,2.0,very interactive and inclusive class environment,"['very', 'interactive', 'and', 'inclusive', 'class', 'environment']","['interactive', 'inclusive', 'class', 'environment']","['interactive', 'inclusive', 'class', 'environment']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
CSE292,Total needs-based workforce,Lecture,Online,100.0,3.0,I3246,No,History,S15170,Freshman,Part-time,2.81,D,"Class discussions were lively, but the readings were excessive.",2025-03-21,2.0,2.0,3.0,class discussions were lively but the readings were excessive,"['class', 'discussions', 'were', 'lively', 'but', 'the', 'readings', 'were', 'excessive']","['class', 'discussions', 'lively', 'readings', 'excessive']","['class', 'discussion', 'lively', 'reading', 'excessive']","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.2382}",0.0,0.804,0.196,0.2382,Positive
CSE489,Managed optimal intranet,Lecture,Online,52.0,1.0,I4791,Yes,Computer Science,S75779,Junior,Full-time,3.19,D,Poor structure and lack of feedback made this class difficult. Great insights!,2025-01-11,2.0,2.0,1.0,poor structure and lack of feedback made this class difficult great insights,"['poor', 'structure', 'and', 'lack', 'of', 'feedback', 'made', 'this', 'class', 'difficult', 'great', 'insights']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult', 'great', 'insights']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult', 'great', 'insight']","{'neg': 0.404, 'neu': 0.394, 'pos': 0.202, 'compound': -0.4753}",0.404,0.394,0.202,-0.4753,Negative
CSE490,Team-oriented asynchronous interface,Lecture,Online,83.0,4.0,I5697,No,History,S64135,Junior,Full-time,3.32,C,"Assignments were helpful, though sometimes poorly timed. Could be better.",2024-11-14,3.0,5.0,3.0,assignments were helpful though sometimes poorly timed could be better,"['assignments', 'were', 'helpful', 'though', 'sometimes', 'poorly', 'timed', 'could', 'be', 'better']","['assignments', 'helpful', 'poorly', 'timed', 'better']","['assignment', 'helpful', 'poorly', 'time', 'well']","{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.6908}",0.0,0.584,0.416,0.6908,Positive
CSE186,Synergistic disintermediate process improvement,Lab,Hybrid,53.0,1.0,I8604,Yes,Computer Science,S24565,Junior,Full-time,3.31,F,I reyall enjoyed this class. It was well-organized and informative. Needs improvement.,2024-12-15,2.0,5.0,2.0,i reyall enjoyed this class it was wellorganized and informative needs improvement,"['i', 'reyall', 'enjoyed', 'this', 'class', 'it', 'was', 'wellorganized', 'and', 'informative', 'needs', 'improvement']","['reyall', 'enjoyed', 'class', 'wellorganized', 'informative', 'needs', 'improvement']","['reyall', 'enjoy', 'class', 'wellorganize', 'informative', 'need', 'improvement']","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.743}",0.0,0.588,0.412,0.743,Positive
CSE301,Integrated multimedia matrix,Lecture,Online,45.0,5.0,I8244,No,Mathematics,S96202,Freshman,Full-time,3.08,A,Poor structure and lack of feedback made this class difficult. Very practical.,2025-02-12,5.0,1.0,4.0,poor structure and lack of feedback made this class difficult very practical,"['poor', 'structure', 'and', 'lack', 'of', 'feedback', 'made', 'this', 'class', 'difficult', 'very', 'practical']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult', 'practical']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult', 'practical']","{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.7845}",0.467,0.533,0.0,-0.7845,Negative
CSE111,Focused multi-tasking projection,Seminar,Hybrid,23.0,3.0,I3091,Yes,Biology,S75114,Junior,Full-time,3.49,D,Instructor was kneowledgeabl but not very approachable. Very practical.,2024-10-25,2.0,3.0,5.0,instructor was kneowledgeabl but not very approachable very practical,"['instructor', 'was', 'kneowledgeabl', 'but', 'not', 'very', 'approachable', 'very', 'practical']","['instructor', 'kneowledgeabl', 'approachable', 'practical']","['instructor', 'kneowledgeabl', 'approachable', 'practical']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
CSE421,Visionary solution-oriented encoding,Lecture,Online,67.0,5.0,I2924,No,Mathematics,S99919,Freshman,Part-time,2.5,D,"The class was okay. Some parts were good, others not so much.",2025-01-10,3.0,1.0,2.0,the class was okay some parts were good others not so much,"['the', 'class', 'was', 'okay', 'some', 'parts', 'were', 'good', 'others', 'not', 'so', 'much']","['class', 'okay', 'parts', 'good']","['class', 'okay', 'part', 'good']","{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.5859}",0.0,0.676,0.324,0.5859,Positive
CSE361,Down-sized secondary adapter,Lab,Online,22.0,4.0,I5957,No,Biology,S50723,Senior,Full-time,3.3,A,"The lectures were engaging, and I appreciated the real-world examples. Needs improvement.",2025-01-10,4.0,4.0,5.0,the lectures were engaging and i appreciated the realworld examples needs improvement,"['the', 'lectures', 'were', 'engaging', 'and', 'i', 'appreciated', 'the', 'realworld', 'examples', 'needs', 'improvement']","['lectures', 'engaging', 'appreciated', 'realworld', 'examples', 'needs', 'improvement']","['lecture', 'engage', 'appreciated', 'realworld', 'example', 'need', 'improvement']","{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.8271}",0.0,0.479,0.521,0.8271,Positive
CSE219,Exclusive composite data-warehouse,Seminar,Hybrid,26.0,3.0,I3475,Yes,Biology,S67244,Junior,Part-time,2.1,B,I really enjoyed this class. It was well-organized and informative.,2024-09-24,4.0,2.0,4.0,i really enjoyed this class it was wellorganized and informative,"['i', 'really', 'enjoyed', 'this', 'class', 'it', 'was', 'wellorganized', 'and', 'informative']","['enjoyed', 'class', 'wellorganized', 'informative']","['enjoy', 'class', 'wellorganize', 'informative']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5563}",0.0,0.69,0.31,0.5563,Positive
CSE128,Extended exuding emulation,Lab,Online,31.0,5.0,I6390,Yes,History,S96999,Senior,Part-time,3.89,D,I struggled with the pace and the material was unclear. Needs improvement.,2025-03-24,2.0,1.0,5.0,i struggled with the pace and the material was unclear needs improvement,"['i', 'struggled', 'with', 'the', 'pace', 'and', 'the', 'material', 'was', 'unclear', 'needs', 'improvement']","['struggled', 'pace', 'material', 'unclear', 'needs', 'improvement']","['struggle', 'pace', 'material', 'unclear', 'need', 'improvement']","{'neg': 0.286, 'neu': 0.519, 'pos': 0.195, 'compound': -0.1027}",0.286,0.519,0.195,-0.1027,Negative
CSE360,Open-source optimizing collaboration,Lecture,Online,91.0,3.0,I9891,Yes,Mathematics,S19519,Sophomore,Part-time,3.46,F,"Class discussions were lively, but the readings were excessive. Satisfactory.",2024-12-10,5.0,5.0,1.0,class discussions were lively but the readings were excessive satisfactory,"['class', 'discussions', 'were', 'lively', 'but', 'the', 'readings', 'were', 'excessive', 'satisfactory']","['class', 'discussions', 'lively', 'readings', 'excessive', 'satisfactory']","['class', 'discussion', 'lively', 'reading', 'excessive', 'satisfactory']","{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.6369}",0.0,0.606,0.394,0.6369,Positive
CSE123,Ameliorated encompassing utilization,Seminar,Online,96.0,4.0,I9410,Yes,History,S48967,Freshman,Full-time,3.75,D,"Class discussions were lively, but the readings were excessive. Would recommend.",2024-10-09,5.0,5.0,3.0,class discussions were lively but the readings were excessive would recommend,"['class', 'discussions', 'were', 'lively', 'but', 'the', 'readings', 'were', 'excessive', 'would', 'recommend']","['class', 'discussions', 'lively', 'readings', 'excessive', 'recommend']","['class', 'discussion', 'lively', 'reading', 'excessive', 'recommend']","{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.6369}",0.0,0.634,0.366,0.6369,Positive
,,,,,,,,,,,,,,"Class discussions were lively, but the readings were excessive. Very practical.",,,,,class discussions were lively but the readings were excessive very practical,"['class', 'discussions', 'were', 'lively', 'but', 'the', 'readings', 'were', 'excessive', 'very', 'practical']","['class', 'discussions', 'lively', 'readings', 'excessive', 'practical']","['class', 'discussion', 'lively', 'reading', 'excessive', 'practical']","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.2382}",0.0,0.837,0.163,0.2382,Positive
,,,,,,,,,,,,,,There were hisgh and lows throughout the semester.,,,,,there were hisgh and lows throughout the semester,"['there', 'were', 'hisgh', 'and', 'lows', 'throughout', 'the', 'semester']","['hisgh', 'lows', 'semester']","['hisgh', 'lows', 'semester']","{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.2023}",0.205,0.795,0.0,-0.2023,Negative
,,,,,,,,,,,,,,Great experience! I learned a lot and felt supported. Too theoretical.,,,,,great experience i learned a lot and felt supported too theoretical,"['great', 'experience', 'i', 'learned', 'a', 'lot', 'and', 'felt', 'supported', 'too', 'theoretical']","['great', 'experience', 'learned', 'lot', 'felt', 'supported', 'theoretical']","['great', 'experience', 'learn', 'lot', 'felt', 'support', 'theoretical']","{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.7712}",0.0,0.511,0.489,0.7712,Positive
,,,,,,,,,,,,,,"Very interactive and ineclusiv class environment. Overall, decent.",,,,,very interactive and ineclusiv class environment overall decent,"['very', 'interactive', 'and', 'ineclusiv', 'class', 'environment', 'overall', 'decent']","['interactive', 'ineclusiv', 'class', 'environment', 'overall', 'decent']","['interactive', 'ineclusiv', 'class', 'environment', 'overall', 'decent']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Neutral
,,,,,,,,,,,,,,"Class discussions weer lively, but the readings were excessive. Could be better.",,,,,class discussions weer lively but the readings were excessive could be better,"['class', 'discussions', 'weer', 'lively', 'but', 'the', 'readings', 'were', 'excessive', 'could', 'be', 'better']","['class', 'discussions', 'weer', 'lively', 'readings', 'excessive', 'better']","['class', 'discussion', 'weer', 'lively', 'reading', 'excessive', 'well']","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.0,0.633,0.367,0.7003,Positive
,,,,,,,,,,,,,,Excellent use of multimedia and class time. Challenging but fair.,,,,,excellent use of multimedia and class time challenging but fair,"['excellent', 'use', 'of', 'multimedia', 'and', 'class', 'time', 'challenging', 'but', 'fair']","['excellent', 'use', 'multimedia', 'class', 'time', 'challenging', 'fair']","['excellent', 'use', 'multimedia', 'class', 'time', 'challenge', 'fair']","{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.6808}",0.0,0.515,0.485,0.6808,Positive
,,,,,,,,,,,,,,"Assignments were helpful, though sometimes poorly timed.",,,,,assignments were helpful though sometimes poorly timed,"['assignments', 'were', 'helpful', 'though', 'sometimes', 'poorly', 'timed']","['assignments', 'helpful', 'poorly', 'timed']","['assignment', 'helpful', 'poorly', 'time']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.0,0.682,0.318,0.4215,Positive
,,,,,,,,,,,,,,The professor explained concepts clearly and was always available for help. Very practical.,,,,,the professor explained concepts clearly and was always available for help very practical,"['the', 'professor', 'explained', 'concepts', 'clearly', 'and', 'was', 'always', 'available', 'for', 'help', 'very', 'practical']","['professor', 'explained', 'concepts', 'clearly', 'available', 'help', 'practical']","['professor', 'explain', 'concept', 'clearly', 'available', 'help', 'practical']","{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.6597}",0.0,0.671,0.329,0.6597,Positive
,,,,,,,,,,,,,,Poor structure and lack of feedback made this class difficult.,,,,,poor structure and lack of feedback made this class difficult,"['poor', 'structure', 'and', 'lack', 'of', 'feedback', 'made', 'this', 'class', 'difficult']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult']","['poor', 'structure', 'lack', 'feedback', 'class', 'difficult']","{'neg': 0.53, 'neu': 0.47, 'pos': 0.0, 'compound': -0.7845}",0.53,0.47,0.0,-0.7845,Negative
,,,,,,,,,,,,,,"The class was ok.ay Some parts were good, others not so much. Great insights!",,,,,the class was okay some parts were good others not so much great insights,"['the', 'class', 'was', 'okay', 'some', 'parts', 'were', 'good', 'others', 'not', 'so', 'much', 'great', 'insights']","['class', 'okay', 'parts', 'good', 'great', 'insights']","['class', 'okay', 'part', 'good', 'great', 'insight']","{'neg': 0.203, 'neu': 0.642, 'pos': 0.155, 'compound': -0.2244}",0.203,0.642,0.155,-0.2244,Negative
